time_step,bicg_dead_slots,bicg_live_slots,atax_dead_slots,atax_live_slots
34658,4,0,7,0
34659,7,0,7,0
34660,4,0,7,0
34661,7,0,7,0
34662,4,0,7,0
34663,7,0,7,0
34664,4,0,7,0
34665,7,0,7,0
34666,4,0,7,0
34667,7,0,7,0
34668,4,0,7,0
34669,7,0,7,0
34670,4,0,7,0
34671,7,0,7,0
34672,4,0,7,0
34673,7,0,7,0
34674,4,0,7,0
34675,7,0,7,0
34676,4,0,7,0
34677,7,0,7,0
34678,4,0,7,0
34679,7,0,4,0
34680,4,0,4,0
34681,7,0,0,4
34682,4,0,4,0
34683,7,0,4,0
34684,4,0,4,0
34685,7,0,4,0
34686,4,0,4,0
34687,7,0,4,0
34688,4,0,4,0
34689,7,0,4,0
34690,4,0,4,0
34691,7,0,4,0
34692,4,0,4,0
34693,7,0,4,0
34694,4,0,4,0
34695,7,0,4,0
34696,4,0,4,0
34697,7,0,4,0
34698,4,0,4,0
34699,7,0,4,0
34700,4,0,4,0
34701,6,0,4,0
34702,4,0,4,0
34703,6,0,4,0
34704,4,0,4,0
34705,6,0,4,0
34706,4,0,4,0
34707,6,0,4,0
34708,4,0,4,0
34709,6,0,4,0
34710,4,0,4,0
34711,6,0,4,0
34712,4,0,4,0
34713,6,0,4,0
34714,4,0,4,0
34715,6,0,4,0
34716,4,0,4,0
34717,6,0,4,0
34718,4,0,4,0
34719,6,0,4,0
34720,4,0,4,0
34721,6,0,5,0
34722,4,0,4,0
34723,6,0,4,0
34724,4,0,4,0
34725,6,0,5,0
34726,4,0,5,0
34727,6,0,5,0
34728,4,0,5,0
34729,6,0,5,0
34730,4,0,5,0
34731,6,0,5,0
34732,4,0,5,0
34733,6,0,5,0
34734,4,0,5,0
34735,6,0,5,0
34736,5,0,5,0
34737,7,0,5,0
34738,5,0,9,0
34739,7,0,5,0
34740,5,0,5,0
34741,7,0,5,0
34742,5,0,5,0
34743,7,0,5,0
34744,5,0,5,0
34745,7,0,5,0
34746,5,0,4,0
34747,7,0,4,0
34748,5,0,4,0
34749,0,7,4,0
34750,4,1,4,0
34751,7,0,4,0
34752,5,0,4,0
34753,7,0,4,0
34754,5,0,4,0
34755,7,0,4,0
34756,5,0,4,0
34757,7,0,4,0
34758,5,0,4,0
34759,7,0,4,0
34760,5,0,4,0
34761,8,0,4,0
34762,5,0,4,0
34763,8,0,4,0
34764,5,0,4,0
34765,8,0,4,0
34766,5,0,4,0
34767,8,0,4,0
34768,5,0,4,0
34769,8,0,4,0
34770,5,0,4,0
34771,8,0,4,0
34772,5,0,7,0
34773,8,0,7,0
34774,5,0,7,0
34775,8,0,7,0
34776,5,0,7,0
34777,8,0,7,0
34778,5,0,7,0
34779,8,0,7,0
34780,5,0,7,0
34781,8,0,7,0
34782,5,0,7,0
34783,8,0,7,0
34784,5,0,7,0
34785,8,0,7,0
34786,5,0,7,0
34787,8,0,7,0
34788,5,0,7,0
34789,8,0,7,0
34790,5,0,7,0
34791,8,0,7,0
34792,5,0,7,0
34793,8,0,7,0
34794,5,0,7,0
34795,8,0,7,0
34796,5,0,7,0
34797,8,0,7,0
34798,5,0,0,7
34799,8,0,7,0
34800,4,0,7,0
34801,7,0,7,0
34802,4,0,7,0
34803,7,0,11,0
34804,4,0,7,0
34805,7,0,11,0
34806,4,0,8,0
34807,7,0,11,0
34808,4,0,8,0
34809,7,0,11,0
34810,4,0,8,0
34811,7,0,11,0
34812,4,0,8,0
34813,7,0,11,0
34814,4,0,8,0
34815,7,0,11,0
34816,4,0,8,0
34817,7,0,11,0
34818,4,0,8,0
34819,7,0,11,0
34820,4,0,8,0
34821,7,0,11,0
34822,4,0,8,0
34823,7,0,11,0
34824,4,0,8,0
34825,6,0,11,0
34826,4,0,8,0
34827,8,0,11,0
34828,5,0,8,0
34829,11,0,11,0
34830,8,0,8,0
34831,11,0,12,0
34832,8,0,9,0
34833,11,0,11,0
34834,8,0,8,0
34835,11,0,11,0
34836,8,0,8,0
34837,11,0,11,0
34838,8,0,8,0
34839,11,0,11,0
34840,8,0,8,0
34841,11,0,10,0
34842,8,0,7,0
34843,11,0,10,0
34844,8,0,7,0
34845,11,0,10,0
34846,8,0,7,0
34847,11,0,10,0
34848,8,0,7,0
34849,11,0,10,0
34850,8,0,7,0
34851,11,0,10,0
34852,8,0,7,0
34853,11,0,10,0
34854,8,0,7,0
34855,11,0,10,0
34856,8,0,7,0
34857,11,0,10,0
34858,8,0,7,0
34859,11,0,10,0
34860,8,0,7,0
34861,11,0,10,0
34862,8,0,7,0
34863,11,0,10,0
34864,8,0,7,0
34865,11,0,10,0
34866,8,0,7,0
34867,11,0,10,0
34868,8,0,7,0
34869,11,0,7,0
34870,8,0,4,0
34871,11,0,7,0
34872,8,0,4,0
34873,11,0,7,0
34874,8,0,4,0
34875,11,0,7,0
34876,8,0,4,0
34877,11,0,7,0
34878,8,0,4,0
34879,11,0,7,0
34880,8,0,4,0
34881,11,0,7,0
34882,8,0,4,0
34883,11,0,7,0
34884,8,0,4,0
34885,11,0,7,0
34886,8,0,4,0
34887,11,0,7,0
34888,8,0,4,0
34889,11,0,7,0
34890,8,0,4,0
34891,11,0,7,0
34892,8,0,4,0
34893,7,0,7,0
34894,4,0,4,0
34895,7,0,7,0
34896,4,0,4,0
34897,7,0,7,0
34898,4,0,4,0
34899,7,0,7,0
34900,4,0,4,0
34901,7,0,7,0
34902,4,0,4,0
34903,7,0,7,0
34904,4,0,4,0
34905,7,0,7,0
34906,4,0,4,0
34907,7,0,7,0
34908,4,0,4,0
34909,7,0,7,0
34910,4,0,4,0
34911,7,0,7,0
34912,4,0,4,0
34913,7,0,7,0
34914,4,0,4,0
34915,7,0,7,0
34916,4,0,4,0
34917,7,0,7,0
34918,4,0,4,0
34919,7,0,7,0
34920,4,0,4,0
34921,7,0,7,0
34922,4,0,4,0
34923,7,0,7,0
34924,4,0,4,0
34925,7,0,7,0
34926,4,0,4,0
34927,7,0,7,0
34928,4,0,4,0
34929,7,0,7,0
34930,4,0,4,0
34931,7,0,7,0
34932,4,0,4,0
34933,7,0,7,0
34934,4,0,4,0
34935,7,0,10,0
34936,4,0,7,0
34937,7,0,10,0
34938,4,0,7,0
34939,7,0,10,0
34940,4,0,7,0
34941,7,0,10,0
34942,4,0,7,0
34943,7,0,10,0
34944,4,0,7,0
34945,7,0,10,0
34946,4,0,7,0
34947,7,0,10,0
34948,4,0,7,0
34949,7,0,10,0
34950,4,0,7,0
34951,7,0,10,0
34952,4,0,7,0
34953,7,0,10,0
34954,4,0,7,0
34955,7,0,10,0
34956,4,0,7,0
34957,7,0,10,0
34958,4,0,7,0
34959,7,0,10,0
34960,4,0,7,0
34961,7,0,11,0
34962,4,0,8,0
34963,7,0,10,0
34964,4,0,7,0
34965,7,0,10,0
34966,0,4,7,0
34967,5,2,10,0
34968,4,0,7,0
34969,7,0,10,0
34970,4,0,7,0
34971,7,0,7,0
34972,4,0,4,0
34973,7,0,7,0
34974,4,0,4,0
34975,7,0,7,0
34976,4,0,4,0
34977,7,0,7,0
34978,4,0,4,0
34979,7,0,7,0
34980,4,0,4,0
34981,7,0,7,0
34982,4,0,4,0
34983,7,0,7,0
34984,4,0,4,0
34985,7,0,7,0
34986,4,0,4,0
34987,7,0,7,0
34988,4,0,4,0
34989,7,0,7,0
34990,4,0,4,0
34991,7,0,7,0
34992,4,0,4,0
34993,7,0,7,0
34994,4,0,4,0
34995,7,0,7,0
34996,4,0,4,0
34997,7,0,7,0
34998,4,0,4,0
34999,7,0,7,0
35000,4,0,4,0
35001,7,0,7,0
35002,4,0,4,0
35003,7,0,0,7
35004,4,0,1,3
35005,7,0,7,0
35006,4,0,4,0
35007,7,0,7,0
35008,4,0,4,0
35009,7,0,7,0
35010,4,0,4,0
35011,7,0,7,0
35012,4,0,4,0
35013,7,0,7,0
35014,4,0,4,0
35015,7,0,7,0
35016,4,0,4,0
35017,7,0,7,0
35018,4,0,4,0
35019,8,0,7,0
35020,5,0,4,0
35021,11,0,7,0
35022,8,0,4,0
35023,11,0,7,0
35024,8,0,4,0
35025,11,0,10,0
35026,8,0,7,0
35027,11,0,10,0
35028,8,0,7,0
35029,11,0,10,0
35030,8,0,7,0
35031,11,0,10,0
35032,8,0,7,0
35033,11,0,10,0
35034,8,0,7,0
35035,11,0,10,0
35036,8,0,7,0
35037,11,0,10,0
35038,8,0,7,0
35039,11,0,10,0
35040,8,0,7,0
35041,11,0,10,0
35042,8,0,7,0
35043,11,0,10,0
35044,8,0,7,0
35045,11,0,10,0
35046,8,0,7,0
35047,11,0,10,0
35048,8,0,7,0
35049,11,0,10,0
35050,8,0,7,0
35051,11,0,10,0
35052,8,0,7,0
35053,11,0,10,0
35054,8,0,7,0
35055,11,0,10,0
35056,8,0,7,0
35057,11,0,10,0
35058,8,0,7,0
35059,11,0,10,0
35060,8,0,7,0
35061,11,0,10,0
35062,8,0,7,0
35063,11,0,7,0
35064,8,0,4,0
35065,11,0,7,0
35066,8,0,4,0
35067,11,0,7,0
35068,8,0,4,0
35069,11,0,7,0
35070,8,0,4,0
35071,11,0,7,0
35072,8,0,4,0
35073,11,0,7,0
35074,8,0,4,0
35075,11,0,7,0
35076,8,0,4,0
35077,11,0,7,0
35078,8,0,4,0
35079,11,0,7,0
35080,8,0,4,0
35081,11,0,7,0
35082,8,0,4,0
35083,10,0,7,0
35084,8,0,4,0
35085,7,0,7,0
35086,4,0,4,0
35087,7,0,8,0
35088,4,0,5,0
35089,7,0,7,0
35090,4,0,4,0
35091,7,0,7,0
35092,4,0,4,0
35093,7,0,7,0
35094,4,0,4,0
35095,7,0,7,0
35096,4,0,4,0
35097,7,0,7,0
35098,4,0,4,0
35099,7,0,7,0
35100,4,0,4,0
35101,7,0,7,0
35102,4,0,4,0
35103,7,0,7,0
35104,4,0,4,0
35105,7,0,7,0
35106,4,0,4,0
35107,7,0,7,0
35108,4,0,4,0
35109,7,0,7,0
35110,4,0,4,0
35111,7,0,7,0
35112,4,0,4,0
35113,7,0,7,0
35114,4,0,4,0
35115,7,0,7,0
35116,4,0,4,0
35117,7,0,7,0
35118,4,0,4,0
35119,7,0,7,0
35120,4,0,4,0
35121,7,0,7,0
35122,4,0,4,0
35123,7,0,7,0
35124,4,0,4,0
35125,7,0,7,0
35126,4,0,4,0
35127,7,0,7,0
35128,4,0,4,0
35129,7,0,7,0
35130,4,0,4,0
35131,7,0,7,0
35132,4,0,4,0
35133,7,0,7,0
35134,4,0,4,0
35135,7,0,7,0
35136,4,0,4,0
35137,7,0,7,0
35138,4,0,4,0
35139,7,0,7,0
35140,4,0,4,0
35141,7,0,7,0
35142,4,0,4,0
35143,7,0,7,0
35144,4,0,4,0
35145,7,0,7,0
35146,4,0,4,0
35147,6,0,7,0
35148,4,0,4,0
35149,6,0,7,0
35150,4,0,4,0
35151,6,0,7,0
35152,4,0,4,0
35153,6,0,7,0
35154,4,0,5,0
35155,6,0,8,0
35156,4,0,5,0
35157,6,0,8,0
35158,4,0,5,0
35159,6,0,8,0
35160,4,0,5,0
35161,6,0,8,0
35162,4,0,5,0
35163,6,0,8,0
35164,4,0,5,0
35165,6,0,8,0
35166,4,0,5,0
35167,6,0,8,0
35168,4,0,5,0
35169,6,0,8,0
35170,4,0,5,0
35171,6,0,8,0
35172,4,0,5,0
35173,6,0,8,0
35174,4,0,5,0
35175,6,0,8,0
35176,4,0,5,0
35177,6,0,8,0
35178,4,0,5,0
35179,6,0,8,0
35180,4,0,5,0
35181,6,0,9,0
35182,4,0,8,0
35183,6,0,9,0
35184,4,0,8,0
35185,6,0,9,0
35186,4,0,8,0
35187,6,0,9,0
35188,4,0,8,0
35189,6,0,9,0
35190,0,4,8,0
35191,5,1,9,0
35192,4,0,8,0
35193,6,0,11,0
35194,4,0,8,0
35195,6,0,11,0
35196,4,0,8,0
35197,6,0,11,0
35198,4,0,8,0
35199,6,0,11,0
35200,4,0,8,0
35201,6,0,11,0
35202,4,0,8,0
35203,6,0,11,0
35204,4,0,8,0
35205,6,0,11,0
35206,4,0,8,0
35207,6,0,11,0
35208,4,0,8,0
35209,6,0,11,0
35210,4,0,8,0
35211,7,0,11,0
35212,5,0,8,0
35213,6,0,11,0
35214,4,0,8,0
35215,6,0,11,0
35216,4,0,8,0
35217,6,0,11,0
35218,4,0,7,0
35219,6,0,10,0
35220,4,0,7,0
35221,6,0,10,0
35222,4,0,0,7
35223,6,0,10,0
35224,4,0,7,0
35225,6,0,10,0
35226,4,0,7,0
35227,6,0,10,0
35228,4,0,7,0
35229,6,0,10,0
35230,4,0,7,0
35231,6,0,10,0
35232,4,0,7,0
35233,6,0,10,0
35234,4,0,7,0
35235,6,0,10,0
35236,4,0,7,0
35237,6,0,10,0
35238,4,0,7,0
35239,6,0,10,0
35240,4,0,7,0
35241,6,0,10,0
35242,4,0,7,0
35243,6,0,10,0
35244,4,0,7,0
35245,6,0,7,0
35246,4,0,4,0
35247,6,0,7,0
35248,4,0,4,0
35249,7,0,7,0
35250,4,0,4,0
35251,7,0,7,0
35252,4,0,4,0
35253,7,0,7,0
35254,4,0,4,0
35255,7,0,7,0
35256,4,0,4,0
35257,7,0,7,0
35258,4,0,4,0
35259,7,0,7,0
35260,4,0,4,0
35261,7,0,7,0
35262,4,0,4,0
35263,7,0,7,0
35264,4,0,4,0
35265,7,0,7,0
35266,4,0,4,0
35267,7,0,7,0
35268,4,0,4,0
35269,7,0,7,0
35270,4,0,4,0
35271,7,0,7,0
35272,4,0,4,0
35273,6,0,7,0
35274,4,0,4,0
35275,6,0,7,0
35276,4,0,4,0
35277,6,0,7,0
35278,4,0,4,0
35279,6,0,8,0
35280,4,0,5,0
35281,6,0,7,0
35282,4,0,4,0
35283,6,0,7,0
35284,4,0,4,0
35285,6,0,7,0
35286,4,0,4,0
35287,6,0,7,0
35288,4,0,4,0
35289,6,0,7,0
35290,4,0,4,0
35291,6,0,7,0
35292,4,0,4,0
35293,6,0,7,0
35294,4,0,4,0
35295,6,0,7,0
35296,4,0,4,0
35297,6,0,7,0
35298,4,0,4,0
35299,6,0,7,0
35300,4,0,4,0
35301,6,0,7,0
35302,4,0,4,0
35303,6,0,7,0
35304,4,0,4,0
35305,6,0,7,0
35306,4,0,4,0
35307,6,0,7,0
35308,4,0,4,0
35309,6,0,8,0
35310,4,0,4,0
35311,6,0,8,0
35312,4,0,7,0
35313,6,0,8,0
35314,4,0,7,0
35315,6,0,8,0
35316,4,0,7,0
35317,6,0,8,0
35318,4,0,7,0
35319,6,0,10,0
35320,4,0,7,0
35321,6,0,10,0
35322,4,0,7,0
35323,6,0,10,0
35324,4,0,7,0
35325,6,0,10,0
35326,4,0,7,0
35327,6,0,10,0
35328,4,0,7,0
35329,6,0,10,0
35330,4,0,7,0
35331,6,0,10,0
35332,4,0,7,0
35333,6,0,10,0
35334,4,0,7,0
35335,6,0,10,0
35336,4,0,7,0
35337,6,0,10,0
35338,4,0,7,0
35339,8,0,10,0
35340,5,0,7,0
35341,7,0,10,0
35342,4,0,7,0
35343,7,0,10,0
35344,4,0,7,0
35345,7,0,7,0
35346,4,0,4,0
35347,7,0,7,0
35348,4,0,4,0
35349,7,0,7,0
35350,4,0,4,0
35351,7,0,7,0
35352,4,0,4,0
35353,7,0,7,0
35354,4,0,4,0
35355,7,0,7,0
35356,4,0,4,0
35357,7,0,7,0
35358,4,0,4,0
35359,7,0,7,0
35360,4,0,4,0
35361,7,0,7,0
35362,4,0,4,0
35363,7,0,7,0
35364,4,0,4,0
35365,7,0,7,0
35366,4,0,4,0
35367,7,0,7,0
35368,4,0,4,0
35369,7,0,7,0
35370,4,0,4,0
35371,7,0,7,0
35372,4,0,4,0
35373,7,0,7,0
35374,4,0,4,0
35375,7,0,7,0
35376,4,0,4,0
35377,6,0,7,0
35378,4,0,4,0
35379,6,0,7,0
35380,4,0,4,0
35381,6,0,7,0
35382,4,0,4,0
35383,6,0,7,0
35384,4,0,4,0
35385,6,0,7,0
35386,4,0,4,0
35387,6,0,7,0
35388,4,0,4,0
35389,6,0,7,0
35390,4,0,4,0
35391,6,0,7,0
35392,4,0,4,0
35393,6,0,7,0
35394,4,0,4,0
35395,6,0,7,0
35396,4,0,4,0
35397,6,0,7,0
35398,4,0,4,0
35399,6,0,7,0
35400,4,0,4,0
35401,6,0,7,0
35402,4,0,4,0
35403,7,0,7,0
35404,4,0,4,0
35405,11,0,7,0
35406,8,0,7,0
35407,11,0,10,0
35408,8,0,7,0
35409,11,0,10,0
35410,8,0,7,0
35411,11,0,14,0
35412,8,0,11,0
35413,11,0,14,0
35414,8,0,11,0
35415,11,0,14,0
35416,8,0,11,0
35417,11,0,14,0
35418,8,0,11,0
35419,11,0,14,0
35420,8,0,11,0
35421,11,0,14,0
35422,8,0,11,0
35423,11,0,14,0
35424,8,0,11,0
35425,11,0,14,0
35426,9,0,11,0
35427,12,0,14,0
35428,9,0,11,0
35429,12,0,14,0
35430,9,0,11,0
35431,12,0,14,0
35432,0,9,11,0
35433,9,3,14,0
35434,9,0,11,0
35435,12,0,7,7
35436,10,0,11,0
35437,13,0,14,0
35438,10,0,11,0
35439,13,0,11,0
35440,10,0,8,0
35441,13,0,11,0
35442,10,0,8,0
35443,13,0,11,0
35444,10,0,8,0
35445,13,0,11,0
35446,10,0,8,0
35447,13,0,8,0
35448,10,0,8,0
35449,13,0,11,0
35450,10,0,8,0
35451,13,0,11,0
35452,10,0,8,0
35453,13,0,11,0
35454,10,0,8,0
35455,13,0,11,0
35456,10,0,8,0
35457,13,0,11,0
35458,10,0,8,0
35459,13,0,11,0
35460,10,0,8,0
35461,13,0,11,0
35462,14,0,8,0
35463,10,0,11,0
35464,13,0,8,0
35465,10,0,11,0
35466,13,0,8,0
35467,10,0,11,0
35468,14,0,8,0
35469,11,0,11,0
35470,9,0,8,0
35471,6,0,11,0
35472,9,0,8,0
35473,6,0,11,0
35474,9,0,8,0
35475,6,0,7,0
35476,9,0,4,0
35477,6,0,7,0
35478,9,0,4,0
35479,6,0,7,0
35480,9,0,4,0
35481,6,0,7,0
35482,9,0,4,0
35483,6,0,7,0
35484,9,0,4,0
35485,6,0,7,0
35486,9,0,4,0
35487,6,0,7,0
35488,9,0,4,0
35489,6,0,7,0
35490,9,0,4,0
35491,5,0,7,0
35492,8,0,4,0
35493,5,0,7,0
35494,8,0,7,0
35495,5,0,10,0
35496,8,0,7,0
35497,5,0,10,0
35498,8,0,7,0
35499,5,0,10,0
35500,8,0,7,0
35501,4,0,10,0
35502,7,0,7,0
35503,4,0,10,0
35504,7,0,7,0
35505,4,0,10,0
35506,7,0,7,0
35507,5,0,10,0
35508,8,0,7,0
35509,5,0,10,0
35510,8,0,7,0
35511,5,0,10,0
35512,8,0,7,0
35513,5,0,10,0
35514,8,0,7,0
35515,5,0,10,0
35516,8,0,7,0
35517,5,0,10,0
35518,8,0,7,0
35519,5,0,10,0
35520,8,0,7,0
35521,5,0,10,0
35522,8,0,7,0
35523,5,0,10,0
35524,8,0,7,0
35525,5,0,10,0
35526,8,0,7,0
35527,5,0,10,0
35528,8,0,7,0
35529,5,0,10,0
35530,8,0,7,0
35531,5,0,10,0
35532,8,0,7,0
35533,5,0,10,0
35534,8,0,7,0
35535,5,0,10,0
35536,8,0,7,0
35537,5,0,10,0
35538,8,0,7,0
35539,5,0,10,0
35540,8,0,7,0
35541,5,0,10,0
35542,8,0,7,0
35543,5,0,10,0
35544,8,0,7,0
35545,5,0,10,0
35546,8,0,7,0
35547,5,0,10,0
35548,8,0,7,0
35549,5,0,10,0
35550,8,0,7,0
35551,5,0,10,0
35552,8,0,7,0
35553,5,0,10,0
35554,8,0,7,0
35555,5,0,10,0
35556,8,0,7,0
35557,5,0,10,0
35558,8,0,4,0
35559,5,0,7,0
35560,8,0,5,0
35561,5,0,8,0
35562,8,0,4,0
35563,5,0,7,0
35564,8,0,7,0
35565,5,0,10,0
35566,8,0,7,0
35567,5,0,10,0
35568,8,0,7,0
35569,5,0,10,0
35570,8,0,7,0
35571,4,0,10,0
35572,7,0,7,0
35573,4,0,7,0
35574,7,0,7,0
35575,4,0,8,0
35576,7,0,7,0
35577,4,0,8,0
35578,7,0,7,0
35579,4,0,8,0
35580,7,0,7,0
35581,4,0,8,0
35582,7,0,7,0
35583,4,0,8,0
35584,7,0,7,0
35585,4,0,8,0
35586,7,0,7,0
35587,4,0,8,0
35588,7,0,7,0
35589,4,0,8,0
35590,7,0,7,0
35591,4,0,8,0
35592,7,0,7,0
35593,4,0,8,0
35594,7,0,7,0
35595,4,0,8,0
35596,7,0,7,0
35597,4,0,8,0
35598,7,0,4,0
35599,4,0,7,0
35600,7,0,4,0
35601,4,0,7,0
35602,7,0,4,0
35603,4,0,7,0
35604,7,0,4,0
35605,4,0,7,0
35606,7,0,4,0
35607,4,0,7,0
35608,7,0,4,0
35609,4,0,7,0
35610,7,0,4,0
35611,4,0,7,0
35612,7,0,4,0
35613,4,0,7,0
35614,7,0,4,0
35615,4,0,7,0
35616,7,0,4,0
35617,4,0,7,0
35618,7,0,4,0
35619,4,0,7,0
35620,7,0,4,0
35621,4,0,7,0
35622,7,0,4,0
35623,4,0,7,0
35624,7,0,4,0
35625,4,0,7,0
35626,7,0,4,0
35627,4,0,7,0
35628,7,0,4,0
35629,4,0,7,0
35630,7,0,4,0
35631,4,0,7,0
35632,7,0,0,4
35633,4,0,4,3
35634,7,0,4,0
35635,4,0,7,0
35636,7,0,4,0
35637,4,0,7,0
35638,7,0,4,0
35639,4,0,7,0
35640,7,0,4,0
35641,4,0,7,0
35642,7,0,4,0
35643,4,0,7,0
35644,7,0,4,0
35645,4,0,7,0
35646,7,0,4,0
35647,0,4,7,0
35648,5,2,4,0
35649,4,0,7,0
35650,7,0,4,0
35651,4,0,7,0
35652,7,0,4,0
35653,4,0,7,0
35654,7,0,4,0
35655,4,0,7,0
35656,7,0,4,0
35657,4,0,7,0
35658,7,0,4,0
35659,4,0,7,0
35660,7,0,4,0
35661,4,0,7,0
35662,7,0,4,0
35663,4,0,7,0
35664,7,0,4,0
35665,4,0,8,0
35666,7,0,5,0
35667,4,0,7,0
35668,7,0,4,0
35669,4,0,7,0
35670,7,0,4,0
35671,4,0,7,0
35672,7,0,4,0
35673,4,0,7,0
35674,7,0,4,0
35675,4,0,7,0
35676,7,0,4,0
35677,4,0,7,0
35678,7,0,4,0
35679,4,0,7,0
35680,7,0,4,0
35681,4,0,7,0
35682,7,0,4,0
35683,4,0,7,0
35684,7,0,4,0
35685,4,0,7,0
35686,7,0,4,0
35687,4,0,7,0
35688,7,0,4,0
35689,4,0,7,0
35690,7,0,4,0
35691,4,0,7,0
35692,7,0,4,0
35693,4,0,7,0
35694,7,0,4,0
35695,4,0,7,0
35696,7,0,4,0
35697,4,0,7,0
35698,7,0,4,0
35699,4,0,7,0
35700,7,0,4,0
35701,4,0,7,0
35702,7,0,4,0
35703,4,0,7,0
35704,7,0,4,0
35705,4,0,7,0
35706,7,0,4,0
35707,4,0,7,0
35708,7,0,4,0
35709,4,0,7,0
35710,7,0,4,0
35711,4,0,7,0
35712,7,0,4,0
35713,4,0,7,0
35714,7,0,4,0
35715,4,0,7,0
35716,7,0,4,0
35717,4,0,7,0
35718,7,0,4,0
35719,4,0,7,0
35720,7,0,4,0
35721,4,0,7,0
35722,7,0,4,0
35723,4,0,7,0
35724,8,0,4,0
35725,5,0,7,0
35726,7,0,4,0
35727,4,0,7,0
35728,7,0,4,0
35729,4,0,7,0
35730,7,0,4,0
35731,4,0,7,0
35732,7,0,4,0
35733,4,0,7,0
35734,7,0,4,0
35735,4,0,7,0
35736,7,0,4,0
35737,4,0,7,0
35738,7,0,4,0
35739,4,0,7,0
35740,7,0,4,0
35741,4,0,7,0
35742,7,0,4,0
35743,4,0,7,0
35744,7,0,4,0
35745,4,0,7,0
35746,7,0,4,0
35747,4,0,7,0
35748,7,0,4,0
35749,4,0,7,0
35750,7,0,4,0
35751,4,0,7,0
35752,7,0,4,0
35753,4,0,7,0
35754,7,0,4,0
35755,4,0,7,0
35756,7,0,4,0
35757,4,0,7,0
35758,7,0,4,0
35759,4,0,7,0
35760,7,0,4,0
35761,4,0,7,0
35762,7,0,4,0
35763,4,0,7,0
35764,7,0,4,0
35765,4,0,7,0
35766,7,0,4,0
35767,4,0,7,0
35768,7,0,4,0
35769,4,0,7,0
35770,7,0,4,0
35771,4,0,7,0
35772,7,0,4,0
35773,4,0,7,0
35774,7,0,4,0
35775,4,0,7,0
35776,7,0,4,0
35777,4,0,7,0
35778,7,0,4,0
35779,4,0,7,0
35780,7,0,4,0
35781,4,0,7,0
35782,7,0,7,0
35783,4,0,10,0
35784,7,0,7,0
35785,4,0,10,0
35786,6,0,7,0
35787,4,0,10,0
35788,11,0,7,0
35789,8,0,10,0
35790,11,0,7,0
35791,8,0,10,0
35792,11,0,7,0
35793,8,0,10,0
35794,11,0,7,0
35795,8,0,10,0
35796,11,0,7,0
35797,8,0,10,0
35798,11,0,7,0
35799,8,0,10,0
35800,11,0,7,0
35801,8,0,10,0
35802,11,0,7,0
35803,8,0,10,0
35804,11,0,7,0
35805,8,0,10,0
35806,11,0,7,0
35807,8,0,10,0
35808,11,0,7,0
35809,8,0,10,0
35810,11,0,7,0
35811,8,0,10,0
35812,11,0,7,0
35813,8,0,10,0
35814,11,0,7,0
35815,8,0,10,0
35816,11,0,7,0
35817,8,0,10,0
35818,11,0,7,0
35819,8,0,10,0
35820,11,0,4,0
35821,8,0,7,0
35822,11,0,4,0
35823,8,0,7,0
35824,11,0,4,0
35825,8,0,7,0
35826,11,0,4,0
35827,8,0,7,0
35828,11,0,4,0
35829,9,0,7,0
35830,12,0,4,0
35831,9,0,7,0
35832,12,0,4,0
35833,9,0,7,0
35834,12,0,4,0
35835,9,0,7,0
35836,12,0,4,0
35837,9,0,7,0
35838,12,0,4,0
35839,9,0,7,0
35840,12,0,4,0
35841,9,0,7,0
35842,12,0,4,0
35843,9,0,7,0
35844,12,0,4,0
35845,9,0,7,0
35846,12,0,4,0
35847,9,0,7,0
35848,12,0,4,0
35849,9,0,7,0
35850,12,0,4,0
35851,9,0,7,0
35852,7,0,4,0
35853,5,0,7,0
35854,7,0,4,0
35855,5,0,7,0
35856,7,0,4,0
35857,5,0,7,0
35858,7,0,4,0
35859,5,0,7,0
35860,7,0,4,0
35861,5,0,7,0
35862,7,0,4,0
35863,5,0,7,0
35864,7,0,4,0
35865,5,0,7,0
35866,7,0,4,0
35867,1,4,7,0
35868,6,1,4,0
35869,5,0,7,0
35870,7,0,4,0
35871,5,0,7,0
35872,7,0,4,0
35873,5,0,7,0
35874,7,0,0,4
35875,6,0,4,3
35876,8,0,4,0
35877,6,0,7,0
35878,8,0,4,0
35879,6,0,7,0
35880,8,0,4,0
35881,6,0,7,0
35882,8,0,4,0
35883,6,0,7,0
35884,8,0,4,0
35885,6,0,7,0
35886,8,0,4,0
35887,6,0,7,0
35888,8,0,4,0
35889,6,0,7,0
35890,8,0,4,0
35891,6,0,7,0
35892,8,0,4,0
35893,6,0,7,0
35894,8,0,4,0
35895,6,0,7,0
35896,8,0,4,0
35897,6,0,7,0
35898,8,0,4,0
35899,6,0,7,0
35900,8,0,4,0
35901,6,0,7,0
35902,8,0,4,0
35903,6,0,7,0
35904,8,0,4,0
35905,6,0,7,0
35906,8,0,4,0
35907,6,0,7,0
35908,8,0,4,0
35909,6,0,7,0
35910,8,0,4,0
35911,6,0,7,0
35912,8,0,4,0
35913,6,0,7,0
35914,8,0,4,0
35915,6,0,7,0
35916,9,0,4,0
35917,6,0,7,0
35918,10,0,4,0
35919,11,0,7,0
35920,7,0,4,0
35921,9,0,7,0
35922,6,0,4,0
35923,9,0,7,0
35924,6,0,4,0
35925,9,0,7,0
35926,6,0,4,0
